"","assembly_accession","bioproject_accession","biosample_common_name","biosample_description","tax_id","organism_name","source_db","biosample_owner","biosample_host","biosample_location","biosample_isolation","biosample_ecotype","assembly_level","contig_l50","contig_n50","gaps_between_scaffolds","atgc_count","gc_percent","genome_coverage","component_sequences","contigs","organelles","scaffolds","scaffold_l50","scaffold_n50","chromosomes","sequence_length","ungapped_length","organelle_description","organelle_sequence_length","is_SO","rank1","rank2","rank3","rank4","rank5","rank6","rank7"
"278","GCA_013401115.1","PRJNA545868",NA,"Calonectris borealis","1323832","Calonectris borealis","GENBANK","B10K Consortium",NA,"Spain",NA,NA,"Scaffold",5024,63034,NA,1165329499,42,130,77859,82951,NA,77859,4779,65340,NA,1166068492,1165358604,NA,NA,TRUE,"Eukaryota","Chordata","Aves","Procellariiformes","Procellariidae","Calonectris","Calonectris borealis"
"279","GCA_964195595.2","PRJEB77030",NA,"Calonectris borealis","1323832","Calonectris borealis","GENBANK","EBI",NA,"Spain",NA,NA,"Chromosome",99,4142416,NA,1366080043,43.5,66,354,879,1,354,5,86023716,41,1366185058,1366080043,"Mitochondrion",19945,TRUE,"Eukaryota","Chordata","Aves","Procellariiformes","Procellariidae","Calonectris","Calonectris borealis"
"280","GCA_964195595.2","PRJEB77030",NA,"Calonectris borealis","1323832","Calonectris borealis","GENBANK","EBI",NA,"Spain",NA,NA,"Chromosome",99,4142416,NA,1366080043,43.5,66,354,879,1,354,5,86023716,41,1366185058,1366080043,"Mitochondrion",19945,TRUE,"Eukaryota","Chordata","Aves","Procellariiformes","Procellariidae","Calonectris","Calonectris borealis"
"281","GCA_964195595.2","PRJEB77030",NA,"Calonectris borealis","1323832","Calonectris borealis","GENBANK","EBI",NA,"Spain",NA,NA,"Chromosome",99,4142416,NA,1366080043,43.5,66,354,879,1,354,5,86023716,41,1366185058,1366080043,"Mitochondrion",19945,TRUE,"Eukaryota","Chordata","Aves","Procellariiformes","Procellariidae","Calonectris","Calonectris borealis"
"282","GCA_964195595.2","PRJEB77030",NA,"Calonectris borealis","1323832","Calonectris borealis","GENBANK","EBI",NA,"Spain",NA,NA,"Chromosome",99,4142416,NA,1366080043,43.5,66,354,879,1,354,5,86023716,41,1366185058,1366080043,"Mitochondrion",19945,TRUE,"Eukaryota","Chordata","Aves","Procellariiformes","Procellariidae","Calonectris","Calonectris borealis"
"283","GCA_964195595.2","PRJEB77030",NA,"Calonectris borealis","1323832","Calonectris borealis","GENBANK","EBI",NA,"Spain",NA,NA,"Chromosome",99,4142416,NA,1366080043,43.5,66,354,879,1,354,5,86023716,41,1366185058,1366080043,"Mitochondrion",19945,TRUE,"Eukaryota","Chordata","Aves","Procellariiformes","Procellariidae","Calonectris","Calonectris borealis"
"284","GCA_964195595.2","PRJEB77030",NA,"Calonectris borealis","1323832","Calonectris borealis","GENBANK","EBI",NA,"Spain",NA,NA,"Chromosome",99,4142416,NA,1366080043,43.5,66,354,879,1,354,5,86023716,41,1366185058,1366080043,"Mitochondrion",19945,TRUE,"Eukaryota","Chordata","Aves","Procellariiformes","Procellariidae","Calonectris","Calonectris borealis"
"285","GCA_964195595.2","PRJEB77030",NA,"Calonectris borealis","1323832","Calonectris borealis","GENBANK","EBI",NA,"Spain",NA,NA,"Chromosome",99,4142416,NA,1366080043,43.5,66,354,879,1,354,5,86023716,41,1366185058,1366080043,"Mitochondrion",19945,TRUE,"Eukaryota","Chordata","Aves","Procellariiformes","Procellariidae","Calonectris","Calonectris borealis"
"286","GCA_964195595.2","PRJEB77030",NA,"Calonectris borealis","1323832","Calonectris borealis","GENBANK","EBI",NA,"Spain",NA,NA,"Chromosome",99,4142416,NA,1366080043,43.5,66,354,879,1,354,5,86023716,41,1366185058,1366080043,"Mitochondrion",19945,TRUE,"Eukaryota","Chordata","Aves","Procellariiformes","Procellariidae","Calonectris","Calonectris borealis"
"287","GCA_964196065.2","PRJEB77029",NA,"Calonectris borealis","1323832","Calonectris borealis","GENBANK","EBI",NA,"Spain",NA,NA,"Chromosome",92,4109000,NA,1211374509,43.5,66,281,759,NA,281,4,86671854,39,1211470109,1211374509,NA,NA,TRUE,"Eukaryota","Chordata","Aves","Procellariiformes","Procellariidae","Calonectris","Calonectris borealis"
"288","GCA_964196065.2","PRJEB77029",NA,"Calonectris borealis","1323832","Calonectris borealis","GENBANK","EBI",NA,"Spain",NA,NA,"Chromosome",92,4109000,NA,1211374509,43.5,66,281,759,NA,281,4,86671854,39,1211470109,1211374509,NA,NA,TRUE,"Eukaryota","Chordata","Aves","Procellariiformes","Procellariidae","Calonectris","Calonectris borealis"
"289","GCA_964196065.2","PRJEB77029",NA,"Calonectris borealis","1323832","Calonectris borealis","GENBANK","EBI",NA,"Spain",NA,NA,"Chromosome",92,4109000,NA,1211374509,43.5,66,281,759,NA,281,4,86671854,39,1211470109,1211374509,NA,NA,TRUE,"Eukaryota","Chordata","Aves","Procellariiformes","Procellariidae","Calonectris","Calonectris borealis"
"290","GCA_964196065.2","PRJEB77029",NA,"Calonectris borealis","1323832","Calonectris borealis","GENBANK","EBI",NA,"Spain",NA,NA,"Chromosome",92,4109000,NA,1211374509,43.5,66,281,759,NA,281,4,86671854,39,1211470109,1211374509,NA,NA,TRUE,"Eukaryota","Chordata","Aves","Procellariiformes","Procellariidae","Calonectris","Calonectris borealis"
"291","GCA_964196065.2","PRJEB77029",NA,"Calonectris borealis","1323832","Calonectris borealis","GENBANK","EBI",NA,"Spain",NA,NA,"Chromosome",92,4109000,NA,1211374509,43.5,66,281,759,NA,281,4,86671854,39,1211470109,1211374509,NA,NA,TRUE,"Eukaryota","Chordata","Aves","Procellariiformes","Procellariidae","Calonectris","Calonectris borealis"
"292","GCA_964196065.2","PRJEB77029",NA,"Calonectris borealis","1323832","Calonectris borealis","GENBANK","EBI",NA,"Spain",NA,NA,"Chromosome",92,4109000,NA,1211374509,43.5,66,281,759,NA,281,4,86671854,39,1211470109,1211374509,NA,NA,TRUE,"Eukaryota","Chordata","Aves","Procellariiformes","Procellariidae","Calonectris","Calonectris borealis"
"293","GCA_964196065.2","PRJEB77029",NA,"Calonectris borealis","1323832","Calonectris borealis","GENBANK","EBI",NA,"Spain",NA,NA,"Chromosome",92,4109000,NA,1211374509,43.5,66,281,759,NA,281,4,86671854,39,1211470109,1211374509,NA,NA,TRUE,"Eukaryota","Chordata","Aves","Procellariiformes","Procellariidae","Calonectris","Calonectris borealis"
"294","GCA_964196065.2","PRJEB77029",NA,"Calonectris borealis","1323832","Calonectris borealis","GENBANK","EBI",NA,"Spain",NA,NA,"Chromosome",92,4109000,NA,1211374509,43.5,66,281,759,NA,281,4,86671854,39,1211470109,1211374509,NA,NA,TRUE,"Eukaryota","Chordata","Aves","Procellariiformes","Procellariidae","Calonectris","Calonectris borealis"
"295","GCA_029224305.1","PRJNA856827",NA,"Caperea marginata","27604","Caperea marginata","GENBANK","Senckenberg BiK-F, LOEWE-TBG",NA,"South Africa: Simonstown",NA,NA,"Scaffold",33709,19492,NA,2286723972,41,23,50526,209998,NA,50526,6439,112264,NA,2510959822,2286762416,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Neobalaenidae","Caperea","Caperea marginata"
"296","GCA_029224305.1","PRJNA856827",NA,"Caperea marginata","27604","Caperea marginata","GENBANK","Senckenberg BiK-F, LOEWE-TBG",NA,"South Africa: Simonstown",NA,NA,"Scaffold",33709,19492,NA,2286723972,41,23,50526,209998,NA,50526,6439,112264,NA,2510959822,2286762416,NA,NA,TRUE,"Eukaryota","Chordata","Mammalia","Artiodactyla","Neobalaenidae","Caperea","Caperea marginata"
"297","GCA_023974075.1","PRJNA420419",NA,"Chaenocephalus aceratus","36190","Chaenocephalus aceratus","GENBANK","Korea Polar Research Institute",NA,"Antarctica: King George Island",NA,NA,"Chromosome",169,1500626,NA,1065524299,42,75,3134,3856,NA,3134,14,33456537,24,1065596499,1065524299,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Perciformes","Channichthyidae","Chaenocephalus","Chaenocephalus aceratus"
"298","GCA_023974075.1","PRJNA420419",NA,"Chaenocephalus aceratus","36190","Chaenocephalus aceratus","GENBANK","Korea Polar Research Institute",NA,"Antarctica: King George Island",NA,NA,"Chromosome",169,1500626,NA,1065524299,42,75,3134,3856,NA,3134,14,33456537,24,1065596499,1065524299,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Perciformes","Channichthyidae","Chaenocephalus","Chaenocephalus aceratus"
"299","GCA_023974075.1","PRJNA420419",NA,"Chaenocephalus aceratus","36190","Chaenocephalus aceratus","GENBANK","Korea Polar Research Institute",NA,"Antarctica: King George Island",NA,NA,"Chromosome",169,1500626,NA,1065524299,42,75,3134,3856,NA,3134,14,33456537,24,1065596499,1065524299,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Perciformes","Channichthyidae","Chaenocephalus","Chaenocephalus aceratus"
"300","GCA_023974075.1","PRJNA420419",NA,"Chaenocephalus aceratus","36190","Chaenocephalus aceratus","GENBANK","Korea Polar Research Institute",NA,"Antarctica: King George Island",NA,NA,"Chromosome",169,1500626,NA,1065524299,42,75,3134,3856,NA,3134,14,33456537,24,1065596499,1065524299,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Perciformes","Channichthyidae","Chaenocephalus","Chaenocephalus aceratus"
"301","GCA_900302675.1","PRJEB12469",NA,"Chaenocephalus aceratus","36190","Chaenocephalus aceratus","GENBANK","EBI",NA,NA,NA,NA,"Scaffold",33754,5460,NA,622263290,41,35,114963,145439,NA,114963,24309,7329,NA,623452208,622263290,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Perciformes","Channichthyidae","Chaenocephalus","Chaenocephalus aceratus"
"302","GCA_900302675.1","PRJEB12469",NA,"Chaenocephalus aceratus","36190","Chaenocephalus aceratus","GENBANK","EBI",NA,NA,NA,NA,"Scaffold",33754,5460,NA,622263290,41,35,114963,145439,NA,114963,24309,7329,NA,623452208,622263290,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Perciformes","Channichthyidae","Chaenocephalus","Chaenocephalus aceratus"
"303","GCA_900302675.1","PRJEB12469",NA,"Chaenocephalus aceratus","36190","Chaenocephalus aceratus","GENBANK","EBI",NA,NA,NA,NA,"Scaffold",33754,5460,NA,622263290,41,35,114963,145439,NA,114963,24309,7329,NA,623452208,622263290,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Perciformes","Channichthyidae","Chaenocephalus","Chaenocephalus aceratus"
"304","GCA_900302675.1","PRJEB12469",NA,"Chaenocephalus aceratus","36190","Chaenocephalus aceratus","GENBANK","EBI",NA,NA,NA,NA,"Scaffold",33754,5460,NA,622263290,41,35,114963,145439,NA,114963,24309,7329,NA,623452208,622263290,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Perciformes","Channichthyidae","Chaenocephalus","Chaenocephalus aceratus"
"305","GCA_943593825.1","PRJEB53181",NA,"Chaenodraco wilsoni","70440","Chaenodraco wilsoni","GENBANK","EBI",NA,NA,NA,NA,"Scaffold",13494,15823,NA,790306948,41.5,55,61567,111572,NA,61567,194,943082,NA,956362274,790306948,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Perciformes","Channichthyidae","Chaenodraco","Chaenodraco wilsoni"
"306","GCA_943593825.1","PRJEB53181",NA,"Chaenodraco wilsoni","70440","Chaenodraco wilsoni","GENBANK","EBI",NA,NA,NA,NA,"Scaffold",13494,15823,NA,790306948,41.5,55,61567,111572,NA,61567,194,943082,NA,956362274,790306948,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Perciformes","Channichthyidae","Chaenodraco","Chaenodraco wilsoni"
"307","GCA_036324585.1","PRJNA857989",NA,"Champsocephalus esox","159716","Champsocephalus esox","GENBANK","University of Illinois at Urbana-Champaign",NA,"Chile: Puerto Natales",NA,"secondarily temperate","Chromosome",107,2611138,NA,986431729,42,70,2069,3502,NA,2069,11,43613322,24,987103429,986431729,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Perciformes","Channichthyidae","Champsocephalus","Champsocephalus esox"
"308","GCA_036324585.1","PRJNA857989",NA,"Champsocephalus esox","159716","Champsocephalus esox","GENBANK","University of Illinois at Urbana-Champaign",NA,"Chile: Puerto Natales",NA,"secondarily temperate","Chromosome",107,2611138,NA,986431729,42,70,2069,3502,NA,2069,11,43613322,24,987103429,986431729,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Perciformes","Channichthyidae","Champsocephalus","Champsocephalus esox"
"309","GCA_036324595.1","PRJNA857989",NA,"Champsocephalus gunnari","52237","Champsocephalus gunnari","GENBANK","University of Illinois at Urbana-Champaign",NA,"Antarctica: Gerlache Strait",NA,"cold specialized","Chromosome",84,3182242,NA,993506609,42,80,1536,2993,NA,1536,11,44089792,24,994201109,993506609,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Perciformes","Channichthyidae","Champsocephalus","Champsocephalus gunnari"
"310","GCA_036324595.1","PRJNA857989",NA,"Champsocephalus gunnari","52237","Champsocephalus gunnari","GENBANK","University of Illinois at Urbana-Champaign",NA,"Antarctica: Gerlache Strait",NA,"cold specialized","Chromosome",84,3182242,NA,993506609,42,80,1536,2993,NA,1536,11,44089792,24,994201109,993506609,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Perciformes","Channichthyidae","Champsocephalus","Champsocephalus gunnari"
"311","GCA_036324595.1","PRJNA857989",NA,"Champsocephalus gunnari","52237","Champsocephalus gunnari","GENBANK","University of Illinois at Urbana-Champaign",NA,"Antarctica: Gerlache Strait",NA,"cold specialized","Chromosome",84,3182242,NA,993506609,42,80,1536,2993,NA,1536,11,44089792,24,994201109,993506609,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Perciformes","Channichthyidae","Champsocephalus","Champsocephalus gunnari"
"312","GCA_036324595.1","PRJNA857989",NA,"Champsocephalus gunnari","52237","Champsocephalus gunnari","GENBANK","University of Illinois at Urbana-Champaign",NA,"Antarctica: Gerlache Strait",NA,"cold specialized","Chromosome",84,3182242,NA,993506609,42,80,1536,2993,NA,1536,11,44089792,24,994201109,993506609,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Perciformes","Channichthyidae","Champsocephalus","Champsocephalus gunnari"
"313","GCA_025505535.1","PRJNA490206",NA,"Champsocephalus gunnari","52237","Champsocephalus gunnari","GENBANK","University of Oregon",NA,"Antarctica","south west of Low Island",NA,"Scaffold",133847,1648,NA,1506270722,40.5,60,2691009,2693949,NA,2691009,130835,1649,NA,1506564722,1506270722,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Perciformes","Channichthyidae","Champsocephalus","Champsocephalus gunnari"
"314","GCA_025505535.1","PRJNA490206",NA,"Champsocephalus gunnari","52237","Champsocephalus gunnari","GENBANK","University of Oregon",NA,"Antarctica","south west of Low Island",NA,"Scaffold",133847,1648,NA,1506270722,40.5,60,2691009,2693949,NA,2691009,130835,1649,NA,1506564722,1506270722,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Perciformes","Channichthyidae","Champsocephalus","Champsocephalus gunnari"
"315","GCA_025505535.1","PRJNA490206",NA,"Champsocephalus gunnari","52237","Champsocephalus gunnari","GENBANK","University of Oregon",NA,"Antarctica","south west of Low Island",NA,"Scaffold",133847,1648,NA,1506270722,40.5,60,2691009,2693949,NA,2691009,130835,1649,NA,1506564722,1506270722,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Perciformes","Channichthyidae","Champsocephalus","Champsocephalus gunnari"
"316","GCA_025505535.1","PRJNA490206",NA,"Champsocephalus gunnari","52237","Champsocephalus gunnari","GENBANK","University of Oregon",NA,"Antarctica","south west of Low Island",NA,"Scaffold",133847,1648,NA,1506270722,40.5,60,2691009,2693949,NA,2691009,130835,1649,NA,1506564722,1506270722,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Perciformes","Channichthyidae","Champsocephalus","Champsocephalus gunnari"
"317","GCA_013398295.1","PRJNA545868",NA,"Chionis minor","227182","Chionis minor","GENBANK","B10K Consortium",NA,"South Africa",NA,NA,"Scaffold",2636,128427,NA,1167876586,42.5,50,17903,39740,NA,17903,549,592381,NA,1174003224,1167915737,NA,NA,TRUE,"Eukaryota","Chordata","Aves","Charadriiformes","Chionididae","Chionis","Chionis minor"
"318","GCA_013398295.1","PRJNA545868",NA,"Chionis minor","227182","Chionis minor","GENBANK","B10K Consortium",NA,"South Africa",NA,NA,"Scaffold",2636,128427,NA,1167876586,42.5,50,17903,39740,NA,17903,549,592381,NA,1174003224,1167915737,NA,NA,TRUE,"Eukaryota","Chordata","Aves","Charadriiformes","Chionididae","Chionis","Chionis minor"
"319","GCA_943594065.1","PRJEB53180",NA,"Chionobathyscus dewitti","70442","Chionobathyscus dewitti","GENBANK","EBI",NA,NA,NA,NA,"Scaffold",97422,1913,NA,843194444,41.5,53,555224,1061593,NA,555224,21873,5842,NA,899757586,843577940,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Perciformes","Channichthyidae","Chionobathyscus","Chionobathyscus dewitti"
"320","GCA_943594065.1","PRJEB53180",NA,"Chionobathyscus dewitti","70442","Chionobathyscus dewitti","GENBANK","EBI",NA,NA,NA,NA,"Scaffold",97422,1913,NA,843194444,41.5,53,555224,1061593,NA,555224,21873,5842,NA,899757586,843577940,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Perciformes","Channichthyidae","Chionobathyscus","Chionobathyscus dewitti"
"321","GCA_009756495.1","PRJNA505760",NA,"Chionodraco hamatus","36188","Chionodraco hamatus","GENBANK","University of Padova",NA,NA,NA,NA,"Scaffold",56520,2261,NA,514184863,41,100,94664,401805,NA,94664,3829,51057,NA,829466164,514262300,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Perciformes","Channichthyidae","Chionodraco","Chionodraco hamatus"
"322","GCA_009756495.1","PRJNA505760",NA,"Chionodraco hamatus","36188","Chionodraco hamatus","GENBANK","University of Padova",NA,NA,NA,NA,"Scaffold",56520,2261,NA,514184863,41,100,94664,401805,NA,94664,3829,51057,NA,829466164,514262300,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Perciformes","Channichthyidae","Chionodraco","Chionodraco hamatus"
"323","GCA_009756435.1","PRJNA505759",NA,"Chionodraco myersi","70433","Chionodraco myersi","GENBANK","University of Padova",NA,NA,NA,NA,"Scaffold",6150,42918,NA,1116821594,42,100,63593,71688,NA,63593,5468,48322,NA,1120102150,1116821594,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Perciformes","Channichthyidae","Chionodraco","Chionodraco myersi"
"324","GCA_009756435.1","PRJNA505759",NA,"Chionodraco myersi","70433","Chionodraco myersi","GENBANK","University of Padova",NA,NA,NA,NA,"Scaffold",6150,42918,NA,1116821594,42,100,63593,71688,NA,63593,5468,48322,NA,1120102150,1116821594,NA,NA,TRUE,"Eukaryota","Chordata","Actinopteri","Perciformes","Channichthyidae","Chionodraco","Chionodraco myersi"
"325","GCA_048604585.1","PRJNA920843",NA,"Chloephaga hybrida","658910","Chloephaga hybrida","GENBANK","Iridian Genomes",NA,"missing",NA,NA,"Scaffold",56791,4408,NA,1024689537,42,60,32016,438787,NA,32016,4,81934700,NA,1137460118,1024783846,NA,NA,TRUE,"Eukaryota","Chordata","Aves","Anseriformes","Anatidae","Chloephaga","Chloephaga hybrida"
"326","GCA_048604585.1","PRJNA920843",NA,"Chloephaga hybrida","658910","Chloephaga hybrida","GENBANK","Iridian Genomes",NA,"missing",NA,NA,"Scaffold",56791,4408,NA,1024689537,42,60,32016,438787,NA,32016,4,81934700,NA,1137460118,1024783846,NA,NA,TRUE,"Eukaryota","Chordata","Aves","Anseriformes","Anatidae","Chloephaga","Chloephaga hybrida"
"327","GCA_052075465.1","PRJNA920844",NA,"Chloephaga poliocephala","541009","Chloephaga poliocephala","GENBANK","Iridian Genomes",NA,"missing",NA,NA,"Scaffold",46698,9714,NA,1487700744,41.5,60,21511,250122,NA,21511,6,77276467,NA,1518356849,1487704270,NA,NA,TRUE,"Eukaryota","Chordata","Aves","Anseriformes","Anatidae","Chloephaga","Chloephaga poliocephala"
"328","GCA_052075465.1","PRJNA920844",NA,"Chloephaga poliocephala","541009","Chloephaga poliocephala","GENBANK","Iridian Genomes",NA,"missing",NA,NA,"Scaffold",46698,9714,NA,1487700744,41.5,60,21511,250122,NA,21511,6,77276467,NA,1518356849,1487704270,NA,NA,TRUE,"Eukaryota","Chordata","Aves","Anseriformes","Anatidae","Chloephaga","Chloephaga poliocephala"
"329","GCA_013397655.1","PRJNA545868",NA,"Chroicocephalus maculipennis","287016","Chroicocephalus maculipennis","GENBANK","B10K Consortium",NA,"Uruguay",NA,NA,"Scaffold",7682,39391,NA,1124953421,42.5,52,11603,67989,NA,11603,676,476221,NA,1151142299,1124966579,NA,NA,TRUE,"Eukaryota","Chordata","Aves","Charadriiformes","Laridae","Chroicocephalus","Chroicocephalus maculipennis"
"330","GCA_013397655.1","PRJNA545868",NA,"Chroicocephalus maculipennis","287016","Chroicocephalus maculipennis","GENBANK","B10K Consortium",NA,"Uruguay",NA,NA,"Scaffold",7682,39391,NA,1124953421,42.5,52,11603,67989,NA,11603,676,476221,NA,1151142299,1124966579,NA,NA,TRUE,"Eukaryota","Chordata","Aves","Charadriiformes","Laridae","Chroicocephalus","Chroicocephalus maculipennis"
"331","GCA_963082875.1","PRJEB64846",NA,"Corella eumyota","431183","Corella eumyota","GENBANK","EBI",NA,"United Kingdom",NA,NA,"Chromosome",8,5034709,NA,129261172,31.5,156,104,348,1,104,3,20551778,7,129309972,129261172,"Mitochondrion",14526,TRUE,"Eukaryota","Chordata","Ascidiacea","Phlebobranchia","Corellidae","Corella","Corella eumyota"
"332","GCA_963082875.1","PRJEB64846",NA,"Corella eumyota","431183","Corella eumyota","GENBANK","EBI",NA,"United Kingdom",NA,NA,"Chromosome",8,5034709,NA,129261172,31.5,156,104,348,1,104,3,20551778,7,129309972,129261172,"Mitochondrion",14526,TRUE,"Eukaryota","Chordata","Ascidiacea","Phlebobranchia","Corellidae","Corella","Corella eumyota"
